accident_id,city,state,date,time,hour,day,month,year,day_of_week,is_weekend,peak_hour_indicator,festival_indicator,festival_impact,weather_condition,weather_severity,temperature,visibility,road_type,num_lanes,light_conditions,road_surface,traffic_density,latitude,longitude,urban_or_rural,speed_limit,congestion_level
ACC009615,Chandigarh,Chandigarh,2024-11-06,10:52,10,6,11,2024,2,0,1,0,0.0,Clear,0.1,31.4,7.17,Urban,3,Daylight,Icy,36.06,30.876592,76.862486,Urban,40,Medium
ACC009616,Hyderabad,Hyderabad,2024-01-27,12:25,12,27,1,2024,5,1,0,0,0.0,Clear,0.1,27.1,6.74,Urban,2,Dusk/Dawn,Muddy,27.69,17.412847,78.37342,Urban,50,Medium
ACC009617,Kochi,Kochi,2025-07-09,09:29,9,9,7,2025,2,0,1,0,0.0,Cloudy,0.3,21.7,9.55,Urban,4,Dusk/Dawn,Muddy,77.37,9.966592,76.391853,Urban,100,High
ACC009618,Jaipur,Jaipur,2022-12-27,11:07,11,27,12,2022,1,0,0,0,0.0,Cloudy,0.3,38.9,6.0,Urban,3,Dusk/Dawn,Dry,54.48,26.807787,75.886621,Urban,50,Low
ACC009619,Chennai,Chennai,2025-07-17,11:14,11,17,7,2025,3,0,0,0,0.0,Rain,0.7,22.3,5.82,Urban,4,Dark - lit,Dry,46.92,12.937515,80.252494,Urban,100,Medium
ACC009620,Chandigarh,Chandigarh,2025-06-09,19:00,19,9,6,2025,0,0,1,0,0.0,Clear,0.1,24.9,8.34,Urban,2,Daylight,Wet,99.5,30.746979,76.856093,Urban,100,High
ACC009621,Ahmedabad,Ahmedabad,2025-01-20,03:43,3,20,1,2025,0,0,0,0,0.0,Clear,0.1,26.0,6.42,Expressway,2,Daylight,Muddy,27.75,23.084853,72.482868,Rural,40,Low
ACC009622,Pune,Pune,2023-10-07,16:28,16,7,10,2023,5,1,0,0,0.0,Clear,0.1,27.6,6.87,Urban,3,Dusk/Dawn,Icy,43.54,18.629923,73.745905,Urban,40,Low
ACC009623,Kochi,Kochi,2024-09-06,11:35,11,6,9,2024,4,0,0,0,0.0,Clear,0.1,25.7,10.0,Rural,2,Dusk/Dawn,Icy,41.2,10.0657,76.336444,Rural,80,Low
ACC009624,Chennai,Chennai,2024-01-18,09:40,9,18,1,2024,3,0,1,0,0.0,Rain,0.7,21.9,5.12,Highway,3,Dusk/Dawn,Dry,42.71,13.048223,80.132001,Rural,40,Medium
ACC009625,Bangalore,Bangalore,2024-05-04,08:31,8,4,5,2024,5,1,1,0,0.0,Storm,0.9,17.7,2.42,Urban,1,Dark - lit,Wet,62.86,12.946465,77.743274,Urban,50,High
ACC009626,Chennai,Chennai,2024-10-23,06:58,6,23,10,2024,2,0,0,0,0.0,Clear,0.1,29.9,10.0,Highway,1,Dark - lit,Wet,74.03,13.184661,80.385121,Rural,100,Medium
ACC009627,Chennai,Chennai,2024-02-12,01:14,1,12,2,2024,0,0,0,0,0.0,Fog,0.6,24.5,4.99,Highway,3,Dark - unlit,Icy,56.36,13.079091,80.16268,Rural,80,Low
ACC009628,Jaipur,Jaipur,2025-04-29,17:05,17,29,4,2025,1,0,1,0,0.0,Haze,0.4,30.6,5.69,Suburban,3,Dusk/Dawn,Wet,100.0,27.011788,75.790838,Urban,60,High
ACC009629,Pune,Pune,2024-11-28,04:46,4,28,11,2024,3,0,0,0,0.0,Haze,0.4,28.1,10.0,Urban,3,Dark - unlit,Dry,47.01,18.425075,73.814354,Urban,50,Low
ACC009630,Kochi,Kochi,2023-12-13,18:43,18,13,12,2023,2,0,1,0,0.0,Cloudy,0.3,36.8,5.87,Urban,1,Dusk/Dawn,Wet,77.19,10.017593,76.211841,Urban,100,High
ACC009631,Mumbai,Mumbai,2025-03-18,18:08,18,18,3,2025,1,0,1,0,0.0,Fog,0.6,28.6,3.87,Urban,2,Dusk/Dawn,Icy,49.85,19.044668,72.972438,Urban,40,High
ACC009632,Hyderabad,Hyderabad,2025-04-12,07:07,7,12,4,2025,5,1,1,0,0.0,Haze,0.4,29.9,5.35,Expressway,6,Dark - lit,Icy,64.47,17.359134,78.434845,Rural,100,High
ACC009633,Chandigarh,Chandigarh,2022-05-09,13:19,13,9,5,2022,0,0,0,0,0.0,Storm,0.9,15.5,4.66,Suburban,3,Dark - unlit,Dry,97.88,30.782012,76.868733,Urban,50,Medium
ACC009634,Pune,Pune,2023-04-04,17:12,17,4,4,2023,1,0,1,0,0.0,Cloudy,0.3,29.7,8.72,Suburban,3,Daylight,Icy,86.37,18.505929,73.965546,Urban,40,Medium
ACC009635,Kochi,Kochi,2025-03-22,12:41,12,22,3,2025,5,1,0,0,0.0,Fog,0.6,34.9,3.86,Highway,4,Dark - lit,Icy,73.17,9.988448,76.384808,Rural,40,Medium
ACC009636,Chennai,Chennai,2025-02-09,05:59,5,9,2,2025,6,1,0,0,0.0,Storm,0.9,23.8,1.82,Urban,2,Daylight,Icy,78.57,13.180729,80.312699,Urban,100,High
ACC009637,Nagpur,Nagpur,2022-02-24,00:01,0,24,2,2022,3,0,0,0,0.0,Rain,0.7,31.6,2.46,Urban,3,Dark - unlit,Wet,42.83,21.072024,79.10144,Urban,60,Medium
ACC009638,Bhopal,Bhopal,2024-02-11,19:30,19,11,2,2024,6,1,1,0,0.0,Fog,0.6,29.4,5.49,Urban,6,Dark - lit,Wet,41.62,23.21944,77.494726,Urban,40,High
ACC009639,Chennai,Chennai,2025-05-22,07:59,7,22,5,2025,3,0,1,0,0.0,Cloudy,0.3,28.3,9.73,Urban,2,Dark - lit,Icy,67.97,13.030979,80.172618,Urban,100,High
ACC009640,Chennai,Chennai,2023-08-09,23:51,23,9,8,2023,2,0,0,0,0.0,Haze,0.4,15.1,4.53,Highway,2,Dark - unlit,Wet,46.5,13.120491,80.275496,Rural,80,Low
ACC009641,Kolkata,Kolkata,2022-05-08,14:05,14,8,5,2022,6,1,0,0,0.0,Storm,0.9,13.4,4.07,Rural,2,Dusk/Dawn,Wet,37.78,22.635784,88.486786,Rural,50,Medium
ACC009642,Kolkata,Kolkata,2023-03-04,19:42,19,4,3,2023,5,1,1,0,0.0,Cloudy,0.3,30.1,6.9,Expressway,4,Daylight,Icy,71.49,22.482123,88.438754,Rural,60,Medium
ACC009643,Jaipur,Jaipur,2025-06-11,15:55,15,11,6,2025,2,0,0,0,0.0,Clear,0.1,28.7,6.09,Rural,1,Daylight,Icy,85.39,26.80295,75.9152,Rural,80,Low
ACC009644,Kochi,Kochi,2022-04-18,18:16,18,18,4,2022,0,0,1,0,0.0,Clear,0.1,22.6,5.32,Suburban,4,Daylight,Dry,77.01,9.843506,76.230398,Urban,100,Medium
ACC009645,Lucknow,Lucknow,2024-06-09,19:30,19,9,6,2024,6,1,1,0,0.0,Rain,0.7,29.2,5.18,Rural,4,Dark - lit,Muddy,100.0,26.881686,80.873646,Rural,80,High
ACC009646,Chennai,Chennai,2024-07-13,07:08,7,13,7,2024,5,1,1,0,0.0,Clear,0.1,26.8,9.49,Expressway,3,Dusk/Dawn,Muddy,69.8,13.042759,80.138345,Rural,80,Medium
ACC009647,Nagpur,Nagpur,2022-09-27,15:25,15,27,9,2022,1,0,0,0,0.0,Rain,0.7,14.3,4.04,Urban,1,Daylight,Dry,78.42,21.118509,78.951934,Urban,40,Medium
ACC009648,Indore,Indore,2023-08-30,18:00,18,30,8,2023,2,0,1,0,0.0,Clear,0.1,25.8,6.74,Suburban,1,Dusk/Dawn,Wet,76.25,22.583721,76.007527,Urban,100,Medium
ACC009649,Jaipur,Jaipur,2023-02-15,17:39,17,15,2,2023,2,0,1,0,0.0,Cloudy,0.3,26.8,10.0,Highway,4,Dark - lit,Dry,47.12,26.916818,75.736204,Rural,60,Medium
ACC009650,Indore,Indore,2025-04-26,15:22,15,26,4,2025,5,1,0,0,0.0,Haze,0.4,30.2,8.91,Urban,3,Dusk/Dawn,Muddy,38.04,22.689136,75.93463,Urban,40,Low
ACC009651,Mumbai,Mumbai,2024-09-07,14:23,14,7,9,2024,5,1,0,0,0.0,Clear,0.1,30.1,7.04,Rural,4,Dark - unlit,Muddy,23.89,19.09647,72.858476,Rural,60,Low
ACC009652,Mumbai,Mumbai,2025-01-27,06:52,6,27,1,2025,0,0,0,0,0.0,Rain,0.7,25.6,5.13,Suburban,3,Daylight,Wet,68.97,18.980048,72.935601,Urban,100,Low
ACC009653,Nagpur,Nagpur,2023-12-04,11:14,11,4,12,2023,0,0,0,0,0.0,Cloudy,0.3,24.5,10.0,Urban,2,Dusk/Dawn,Icy,26.81,21.033015,78.983749,Urban,60,Medium
ACC009654,Indore,Indore,2023-03-24,14:58,14,24,3,2023,4,0,0,0,0.0,Cloudy,0.3,28.9,7.03,Highway,4,Dark - unlit,Wet,32.58,22.62506,75.986956,Rural,100,Low
ACC009655,Pune,Pune,2023-08-23,18:05,18,23,8,2023,2,0,1,0,0.0,Clear,0.1,31.2,6.48,Suburban,3,Daylight,Dry,99.83,18.465527,73.799611,Urban,40,Medium
ACC009656,Bhopal,Bhopal,2024-06-02,19:01,19,2,6,2024,6,1,1,0,0.0,Clear,0.1,32.6,7.86,Suburban,3,Daylight,Wet,80.32,23.164773,77.490589,Urban,50,High
ACC009657,Lucknow,Lucknow,2023-06-06,12:32,12,6,6,2023,1,0,0,0,0.0,Clear,0.1,22.2,7.42,Suburban,1,Dark - lit,Icy,35.45,26.995292,80.839751,Urban,40,Low
ACC009658,Bangalore,Bangalore,2022-03-21,20:33,20,21,3,2022,0,0,1,0,0.0,Haze,0.4,29.9,10.0,Highway,2,Daylight,Icy,79.2,13.098636,77.707527,Rural,80,High
ACC009659,Nagpur,Nagpur,2023-09-01,16:48,16,1,9,2023,4,0,0,0,0.0,Fog,0.6,37.3,5.82,Expressway,2,Dark - unlit,Wet,69.51,21.087578,79.117193,Rural,60,Low
ACC009660,Indore,Indore,2022-06-30,19:23,19,30,6,2022,3,0,1,0,0.0,Cloudy,0.3,25.9,8.85,Highway,2,Dusk/Dawn,Icy,59.45,22.825268,75.969138,Rural,60,Medium
ACC009661,Ahmedabad,Ahmedabad,2022-07-20,06:18,6,20,7,2022,2,0,0,0,0.0,Clear,0.1,21.4,9.97,Urban,3,Dark - unlit,Muddy,24.32,22.898226,72.524644,Urban,40,Low
ACC009662,Bhopal,Bhopal,2024-09-04,09:11,9,4,9,2024,2,0,1,0,0.0,Clear,0.1,37.6,1.9,Urban,3,Dark - lit,Wet,92.78,23.358879,77.528533,Urban,80,High
ACC009663,Pune,Pune,2025-01-18,18:38,18,18,1,2025,5,1,1,0,0.0,Cloudy,0.3,38.1,4.96,Urban,2,Dark - lit,Icy,71.42,18.626986,73.741697,Urban,40,High
ACC009664,Chennai,Chennai,2025-09-22,06:35,6,22,9,2025,0,0,0,0,0.0,Rain,0.7,29.5,5.52,Highway,4,Dark - lit,Icy,41.34,13.19426,80.320744,Rural,50,Low
ACC009665,Jaipur,Jaipur,2025-01-23,11:15,11,23,1,2025,3,0,0,0,0.0,Cloudy,0.3,34.8,9.63,Suburban,2,Daylight,Muddy,48.83,27.00988,75.796893,Urban,60,Low
ACC009666,Chennai,Chennai,2022-11-21,17:06,17,21,11,2022,0,0,1,0,0.0,Clear,0.1,26.0,7.7,Highway,4,Dark - lit,Wet,27.68,13.222386,80.146395,Rural,40,Medium
ACC009667,Indore,Indore,2023-11-04,11:47,11,4,11,2023,5,1,0,0,0.0,Clear,0.1,34.2,9.43,Highway,1,Dusk/Dawn,Muddy,63.61,22.81646,75.745751,Rural,100,Medium
ACC009668,Hyderabad,Hyderabad,2025-08-09,16:00,16,9,8,2025,5,1,0,0,0.0,Clear,0.1,25.7,9.39,Suburban,3,Dark - unlit,Dry,89.19,17.252478,78.349868,Urban,60,Medium
ACC009669,Chandigarh,Chandigarh,2024-12-19,09:18,9,19,12,2024,3,0,1,0,0.0,Clear,0.1,30.6,8.04,Highway,1,Dark - unlit,Icy,49.25,30.614515,76.920986,Rural,100,High
ACC009670,Mumbai,Mumbai,2025-06-10,18:14,18,10,6,2025,1,0,1,0,0.0,Cloudy,0.3,35.4,5.46,Expressway,2,Dark - unlit,Icy,100.0,19.038955,73.020029,Rural,100,High
ACC009671,Delhi,Delhi,2022-08-25,09:45,9,25,8,2022,3,0,1,0,0.0,Fog,0.6,34.5,6.36,Highway,3,Dark - lit,Icy,100.0,28.645395,77.241667,Rural,60,High
ACC009672,Mumbai,Mumbai,2022-07-11,17:04,17,11,7,2022,0,0,1,0,0.0,Haze,0.4,30.6,7.75,Urban,2,Dusk/Dawn,Icy,100.0,19.170724,72.812196,Urban,60,High
ACC009673,Chennai,Chennai,2023-10-21,09:59,9,21,10,2023,5,1,1,0,0.0,Cloudy,0.3,18.9,8.78,Highway,3,Daylight,Dry,49.9,13.183127,80.205674,Rural,40,Medium
ACC009674,Chennai,Chennai,2022-02-26,12:40,12,26,2,2022,5,1,0,0,0.0,Clear,0.1,30.2,7.11,Suburban,3,Daylight,Muddy,90.94,13.018449,80.155252,Urban,50,Low
ACC009675,Kolkata,Kolkata,2024-02-25,07:44,7,25,2,2024,6,1,1,0,0.0,Clear,0.1,29.5,6.02,Urban,1,Dark - lit,Muddy,52.86,22.665235,88.241758,Urban,50,High
ACC009676,Indore,Indore,2025-10-10,06:24,6,10,10,2025,4,0,0,0,0.0,Rain,0.7,20.9,5.47,Highway,3,Dark - unlit,Dry,21.9,22.78505,75.740439,Rural,60,Low
ACC009677,Mumbai,Mumbai,2024-09-25,23:50,23,25,9,2024,2,0,0,0,0.0,Storm,0.9,25.9,2.93,Highway,3,Daylight,Icy,24.42,18.934098,72.946974,Rural,80,Low
ACC009678,Bangalore,Bangalore,2023-07-19,18:15,18,19,7,2023,2,0,1,0,0.0,Clear,0.1,30.4,6.46,Suburban,2,Daylight,Icy,83.24,13.108582,77.634348,Urban,40,Medium
ACC009679,Bangalore,Bangalore,2022-03-20,17:45,17,20,3,2022,6,1,1,0,0.0,Cloudy,0.3,31.1,4.83,Expressway,2,Daylight,Dry,30.79,12.835189,77.641369,Rural,80,High
ACC009680,Jaipur,Jaipur,2022-09-12,21:10,21,12,9,2022,0,0,0,0,0.0,Haze,0.4,28.6,10.0,Rural,2,Dark - unlit,Muddy,9.5,26.860375,75.894909,Rural,50,Low
ACC009681,Bhopal,Bhopal,2023-12-05,16:04,16,5,12,2023,1,0,0,0,0.0,Clear,0.1,22.4,9.55,Highway,4,Daylight,Muddy,35.75,23.387931,77.273152,Rural,60,Low
ACC009682,Kochi,Kochi,2024-05-17,22:51,22,17,5,2024,4,0,0,0,0.0,Rain,0.7,19.0,1.69,Urban,2,Daylight,Wet,45.38,9.948152,76.274299,Urban,80,Medium
ACC009683,Hyderabad,Hyderabad,2022-12-16,01:25,1,16,12,2022,4,0,0,0,0.0,Rain,0.7,14.5,1.36,Urban,2,Dusk/Dawn,Dry,21.53,17.340735,78.483447,Urban,80,Medium
ACC009684,Nagpur,Nagpur,2022-06-06,13:32,13,6,6,2022,0,0,0,0,0.0,Clear,0.1,29.7,10.0,Highway,1,Daylight,Dry,19.25,21.204126,78.981597,Rural,50,Low
ACC009685,Pune,Pune,2024-05-13,08:21,8,13,5,2024,0,0,1,0,0.0,Cloudy,0.3,20.1,10.0,Highway,3,Dusk/Dawn,Muddy,82.56,18.532738,73.801776,Rural,40,High
ACC009686,Indore,Indore,2022-06-17,07:12,7,17,6,2022,4,0,1,0,0.0,Clear,0.1,34.8,6.45,Highway,3,Dusk/Dawn,Dry,96.1,22.605227,75.823591,Rural,50,Medium
ACC009687,Ahmedabad,Ahmedabad,2023-10-22,14:39,14,22,10,2023,6,1,0,0,0.0,Clear,0.1,33.8,9.33,Urban,2,Dark - lit,Wet,31.71,23.087988,72.701198,Urban,50,Low
ACC009688,Chandigarh,Chandigarh,2022-12-13,19:11,19,13,12,2022,1,0,1,0,0.0,Rain,0.7,32.9,1.75,Urban,4,Daylight,Icy,100.0,30.850839,76.71315,Urban,100,High
ACC009689,Chennai,Chennai,2023-08-12,18:03,18,12,8,2023,5,1,1,0,0.0,Haze,0.4,27.2,8.08,Urban,1,Dusk/Dawn,Wet,100.0,13.06642,80.169625,Urban,100,High
ACC009690,Mumbai,Mumbai,2024-04-19,09:09,9,19,4,2024,4,0,1,0,0.0,Storm,0.9,20.5,3.4,Urban,3,Daylight,Dry,77.82,19.05451,72.911585,Urban,50,High
ACC009691,Bangalore,Bangalore,2022-03-24,12:07,12,24,3,2022,3,0,0,0,0.0,Haze,0.4,24.4,7.27,Urban,3,Dark - unlit,Wet,91.34,12.893032,77.575622,Urban,60,Medium
ACC009692,Bhopal,Bhopal,2024-10-13,08:01,8,13,10,2024,6,1,1,0,0.0,Cloudy,0.3,32.7,7.21,Urban,4,Dark - lit,Wet,34.94,23.296027,77.518401,Urban,40,High
ACC009693,Indore,Indore,2023-03-28,16:04,16,28,3,2023,1,0,0,0,0.0,Cloudy,0.3,16.9,6.73,Rural,3,Dark - lit,Dry,41.18,22.576164,75.811224,Rural,80,Low
ACC009694,Nagpur,Nagpur,2022-11-20,08:41,8,20,11,2022,6,1,1,0,0.0,Rain,0.7,20.9,4.82,Highway,2,Dusk/Dawn,Icy,62.78,20.996875,79.102102,Rural,50,High
ACC009695,Ahmedabad,Ahmedabad,2025-02-18,07:36,7,18,2,2025,1,0,1,0,0.0,Rain,0.7,39.5,6.54,Rural,3,Daylight,Icy,100.0,22.988093,72.587964,Rural,100,High
ACC009696,Nagpur,Nagpur,2025-03-11,19:56,19,11,3,2025,1,0,1,0,0.0,Fog,0.6,29.7,2.99,Urban,2,Daylight,Muddy,88.36,21.178007,79.139885,Urban,100,High
ACC009697,Bangalore,Bangalore,2025-06-28,08:31,8,28,6,2025,5,1,1,0,0.0,Storm,0.9,10.2,7.66,Highway,4,Dusk/Dawn,Wet,69.57,12.991695,77.489419,Rural,60,High
ACC009698,Ahmedabad,Ahmedabad,2025-06-18,07:10,7,18,6,2025,2,0,1,0,0.0,Cloudy,0.3,27.7,10.0,Urban,4,Dusk/Dawn,Icy,84.88,22.969198,72.46195,Urban,80,High
ACC009699,Bhopal,Bhopal,2025-10-27,07:42,7,27,10,2025,0,0,1,0,0.0,Rain,0.7,21.4,2.1,Urban,3,Dark - lit,Muddy,30.09,23.409569,77.357372,Urban,50,High
ACC009700,Mumbai,Mumbai,2024-10-04,19:15,19,4,10,2024,4,0,1,0,0.0,Storm,0.9,15.5,4.14,Highway,3,Dusk/Dawn,Icy,99.79,19.175312,72.732104,Rural,100,High
ACC009701,Mumbai,Mumbai,2024-11-23,21:34,21,23,11,2024,5,1,0,0,0.0,Clear,0.1,30.2,7.2,Suburban,4,Dusk/Dawn,Muddy,45.87,19.026977,72.792486,Urban,60,Low
ACC009702,Bangalore,Bangalore,2022-05-29,16:51,16,29,5,2022,6,1,0,0,0.0,Haze,0.4,25.2,9.33,Urban,2,Daylight,Dry,84.69,13.089547,77.612159,Urban,100,Medium
ACC009703,Ahmedabad,Ahmedabad,2024-03-20,07:46,7,20,3,2024,2,0,1,0,0.0,Haze,0.4,24.4,7.28,Expressway,2,Dark - lit,Wet,83.03,22.932323,72.508799,Rural,80,High
ACC009704,Hyderabad,Hyderabad,2022-08-02,19:59,19,2,8,2022,1,0,1,0,0.0,Rain,0.7,26.8,1.47,Highway,3,Daylight,Dry,91.78,17.265062,78.570703,Rural,100,High
ACC009705,Indore,Indore,2024-02-19,02:29,2,19,2,2024,0,0,0,0,0.0,Cloudy,0.3,25.8,6.02,Urban,2,Dusk/Dawn,Icy,39.82,22.869358,75.993164,Urban,40,Medium
ACC009706,Nagpur,Nagpur,2025-09-30,08:45,8,30,9,2025,1,0,1,0,0.0,Clear,0.1,31.3,8.68,Suburban,3,Dusk/Dawn,Muddy,58.82,21.041813,79.012561,Urban,50,Medium
ACC009707,Delhi,Delhi,2025-06-27,14:19,14,27,6,2025,4,0,0,0,0.0,Cloudy,0.3,34.8,10.0,Urban,3,Dusk/Dawn,Dry,33.53,28.632204,77.294331,Urban,60,Low
ACC009708,Bangalore,Bangalore,2023-07-22,05:06,5,22,7,2023,5,1,0,0,0.0,Rain,0.7,17.9,4.03,Highway,3,Daylight,Wet,65.88,12.994312,77.578975,Rural,50,Medium
ACC009709,Bhopal,Bhopal,2022-04-07,14:14,14,7,4,2022,3,0,0,0,0.0,Haze,0.4,24.8,8.87,Suburban,4,Daylight,Dry,65.15,23.333899,77.404762,Urban,100,Low
ACC009710,Delhi,Delhi,2025-01-26,10:57,10,26,1,2025,6,1,1,1,0.8,Clear,0.1,23.8,10.0,Expressway,4,Dark - unlit,Muddy,79.35,28.670785,77.204806,Rural,50,High
ACC009711,Hyderabad,Hyderabad,2025-10-17,01:44,1,17,10,2025,4,0,0,0,0.0,Cloudy,0.3,21.8,8.44,Expressway,3,Dark - lit,Wet,35.56,17.237423,78.356985,Rural,100,Low
ACC009712,Bhopal,Bhopal,2022-08-18,13:26,13,18,8,2022,3,0,0,0,0.0,Clear,0.1,15.7,8.69,Rural,2,Dark - unlit,Muddy,46.75,23.18308,77.406247,Rural,60,Low
ACC009713,Indore,Indore,2022-08-28,18:30,18,28,8,2022,6,1,1,0,0.0,Clear,0.1,24.9,7.33,Rural,2,Dusk/Dawn,Dry,100.0,22.689747,75.951666,Rural,50,High
ACC009714,Pune,Pune,2022-03-30,19:20,19,30,3,2022,2,0,1,0,0.0,Clear,0.1,24.6,9.08,Rural,4,Dark - unlit,Wet,90.76,18.510376,73.826953,Rural,40,Medium
ACC009715,Kolkata,Kolkata,2023-06-23,06:02,6,23,6,2023,4,0,0,0,0.0,Rain,0.7,27.8,4.57,Expressway,6,Dark - unlit,Muddy,45.66,22.526365,88.413511,Rural,100,Medium
ACC009716,Mumbai,Mumbai,2022-11-05,10:58,10,5,11,2022,5,1,1,0,0.0,Cloudy,0.3,33.5,4.23,Urban,3,Dark - lit,Muddy,82.38,18.929538,72.772164,Urban,50,High
ACC009717,Kochi,Kochi,2025-01-01,20:48,20,1,1,2025,2,0,1,0,0.0,Cloudy,0.3,23.7,10.0,Suburban,4,Dusk/Dawn,Muddy,38.79,9.88827,76.154342,Urban,80,Medium
ACC009718,Indore,Indore,2025-02-19,14:56,14,19,2,2025,2,0,0,0,0.0,Cloudy,0.3,29.7,4.76,Highway,2,Dusk/Dawn,Muddy,42.57,22.681712,75.849031,Rural,50,Low
ACC009719,Hyderabad,Hyderabad,2023-04-01,15:18,15,1,4,2023,5,1,0,0,0.0,Cloudy,0.3,24.6,7.19,Urban,2,Dusk/Dawn,Wet,3.78,17.275425,78.431289,Urban,50,Medium
ACC009720,Chandigarh,Chandigarh,2024-11-03,11:54,11,3,11,2024,6,1,0,0,0.0,Rain,0.7,26.8,5.78,Urban,4,Dark - lit,Icy,60.21,30.862799,76.83319,Urban,60,Medium
ACC009721,Ahmedabad,Ahmedabad,2024-07-18,00:22,0,18,7,2024,3,0,0,0,0.0,Clear,0.1,28.9,7.26,Highway,2,Dark - unlit,Wet,4.61,23.120945,72.443773,Rural,60,Low
ACC009722,Pune,Pune,2025-05-30,08:11,8,30,5,2025,4,0,1,0,0.0,Cloudy,0.3,27.0,7.39,Highway,2,Dark - unlit,Wet,80.75,18.496914,73.790281,Rural,80,High
ACC009723,Mumbai,Mumbai,2024-02-20,16:53,16,20,2,2024,1,0,0,0,0.0,Clear,0.1,24.1,9.55,Expressway,3,Dark - unlit,Muddy,85.81,19.213111,72.807394,Rural,80,Low
ACC009724,Bangalore,Bangalore,2022-05-23,15:32,15,23,5,2022,0,0,0,0,0.0,Haze,0.4,34.8,6.6,Highway,3,Dark - unlit,Icy,69.56,12.99611,77.497584,Rural,60,Low
ACC009725,Chandigarh,Chandigarh,2022-01-23,02:46,2,23,1,2022,6,1,0,0,0.0,Fog,0.6,27.6,3.66,Highway,2,Dark - unlit,Icy,35.02,30.687971,76.747183,Rural,60,Medium
ACC009726,Delhi,Delhi,2024-06-29,08:35,8,29,6,2024,5,1,1,0,0.0,Clear,0.1,21.4,7.0,Rural,3,Dark - lit,Muddy,78.82,28.517928,77.304913,Rural,100,High
ACC009727,Chennai,Chennai,2025-03-21,15:13,15,21,3,2025,4,0,0,0,0.0,Haze,0.4,34.8,8.18,Rural,6,Dark - unlit,Muddy,68.99,13.167029,80.256331,Rural,60,Medium
ACC009728,Nagpur,Nagpur,2023-06-07,09:28,9,7,6,2023,2,0,1,0,0.0,Cloudy,0.3,21.7,10.0,Urban,3,Daylight,Icy,45.68,21.216546,79.137145,Urban,100,High
ACC009729,Jaipur,Jaipur,2024-09-17,19:19,19,17,9,2024,1,0,1,0,0.0,Clear,0.1,30.4,9.58,Highway,2,Dark - lit,Dry,100.0,26.947248,75.773789,Rural,40,High
ACC009730,Jaipur,Jaipur,2024-11-14,19:33,19,14,11,2024,3,0,1,0,0.0,Clear,0.1,24.7,6.25,Expressway,2,Dark - unlit,Icy,97.66,26.783087,75.739051,Rural,100,High
ACC009731,Kolkata,Kolkata,2024-04-11,14:24,14,11,4,2024,3,0,0,0,0.0,Fog,0.6,22.5,5.88,Rural,3,Daylight,Muddy,48.19,22.485469,88.389903,Rural,80,Low
ACC009732,Indore,Indore,2022-03-31,08:36,8,31,3,2022,3,0,1,0,0.0,Cloudy,0.3,29.8,4.49,Suburban,4,Dark - unlit,Muddy,72.35,22.661615,75.834959,Urban,100,Medium
ACC009733,Delhi,Delhi,2022-07-31,13:16,13,31,7,2022,6,1,0,0,0.0,Rain,0.7,24.4,2.64,Expressway,2,Dusk/Dawn,Icy,93.67,28.726409,77.244045,Rural,80,Medium
ACC009734,Chennai,Chennai,2023-06-21,16:00,16,21,6,2023,2,0,0,0,0.0,Clear,0.1,23.6,8.89,Urban,3,Dusk/Dawn,Dry,30.43,12.981125,80.161327,Urban,50,Low
ACC009735,Chennai,Chennai,2024-01-07,00:17,0,7,1,2024,6,1,0,0,0.0,Clear,0.1,33.7,9.83,Rural,3,Dark - unlit,Dry,38.97,13.149896,80.301784,Rural,40,Low
ACC009736,Kolkata,Kolkata,2022-01-09,10:51,10,9,1,2022,6,1,1,0,0.0,Haze,0.4,18.0,8.03,Suburban,4,Dusk/Dawn,Dry,76.6,22.501607,88.272755,Urban,80,High
ACC009737,Jaipur,Jaipur,2023-02-09,21:14,21,9,2,2023,3,0,0,0,0.0,Fog,0.6,18.4,6.94,Highway,3,Daylight,Wet,17.75,27.062354,75.693204,Rural,50,Low
ACC009738,Pune,Pune,2023-05-27,13:31,13,27,5,2023,5,1,0,0,0.0,Clear,0.1,23.0,8.41,Highway,2,Dusk/Dawn,Wet,71.51,18.602581,73.883777,Rural,100,Medium
ACC009739,Chennai,Chennai,2024-01-10,08:31,8,10,1,2024,2,0,1,0,0.0,Rain,0.7,26.3,7.97,Urban,4,Dusk/Dawn,Dry,44.22,13.092661,80.370439,Urban,50,High
ACC009740,Chandigarh,Chandigarh,2024-04-26,17:28,17,26,4,2024,4,0,1,0,0.0,Haze,0.4,35.3,9.59,Highway,3,Dark - lit,Wet,93.08,30.607723,76.726924,Rural,80,High
ACC009741,Bangalore,Bangalore,2024-04-12,14:32,14,12,4,2024,4,0,0,0,0.0,Fog,0.6,29.2,3.81,Urban,1,Dark - unlit,Dry,67.35,13.043169,77.544597,Urban,40,Medium
ACC009742,Jaipur,Jaipur,2023-02-23,05:37,5,23,2,2023,3,0,0,0,0.0,Haze,0.4,32.7,5.69,Urban,3,Dusk/Dawn,Wet,38.39,26.904021,75.908322,Urban,60,Low
ACC009743,Kochi,Kochi,2023-03-17,09:32,9,17,3,2023,4,0,1,0,0.0,Cloudy,0.3,32.0,4.39,Highway,2,Dark - unlit,Dry,71.07,9.948001,76.290484,Rural,40,High
